room_id,host_id,room_type,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude
13872358,82048866,Private room,Namsan-dong 1(il)-ga,0,,4,1,131,,37.560219,126.985
954033,5181261,Private room,Hoehyeon-dong 1(il)-ga,6,4.5,2,1,46,1,37.558268,126.981053
11720997,58826452,Private room,Namchang-dong,0,,3,1,66,1,37.556489,126.976774
3843131,19666839,Private room,Bukchang-dong,11,4,2,1,56,1,37.562352,126.978395
3494134,15446737,Private room,Hoehyeon-dong 1(il)-ga,38,4.5,2,1,37,1,37.558875,126.980218
6707018,34245186,Private room,Chungmuro 2(i)-ga,14,4,2,1,75,1,37.561346,126.98837
4183410,16069632,Private room,Namsan-dong 2(i)-ga,1,,2,1,44,2,37.558398,126.984941
9551420,24714093,Private room,Hoehyeon-dong 1(il)-ga,0,,4,1,103,1,37.559207,126.979147
14829294,92368906,Private room,Namsan-dong 2(i)-ga,0,,2,1,52,1,37.557996,126.985199
5320688,14043075,Private room,Chungmuro 4(sa)-ga,0,,1,1,37,1,37.562128,126.997592
13497245,77403323,Private room,Myeong-dong 2(i)-ga,6,4.5,2,1,56,1,37.563405,126.984868
6380035,8016467,Private room,Namsan-dong 2(i)-ga,0,,3,1,82,1,37.558487,126.984887
6350128,33082644,Private room,Myeong-dong 2(i)-ga,0,,2,1,70,1,37.56232,126.987363
14256020,84626702,Private room,Namdaemunno 4(sa)-ga,1,,3,1,66,1,37.561221,126.977145
14474913,85223020,Private room,Dongja-dong,0,,4,1,84,1,37.552869,126.975186
522234,1965551,Private room,Namsan-dong 2(i)-ga,2,,3,1,98,1,37.558918,126.985068
6378795,8016467,Private room,Namsan-dong 2(i)-ga,0,,5,1,122,1,37.557583,126.984667
4903906,25245338,Private room,Yejang-dong,2,,2,1,46,1,37.559379,126.991936
10525008,54147632,Private room,Hoehyeon-dong 2(i)-ga,8,4.5,2,1,70,1,37.559952,126.983175
9580245,21745856,Private room,Huam-dong,0,,3,1,79,1,37.546782,126.980198
1171492,6403262,Private room,Hoehyeon-dong 1(il)-ga,3,3.5,2,1,60,1,37.558336,126.979406
13540287,38657107,Private room,Dongja-dong,0,,2,1,41,,37.551403,126.974244
13012088,59844608,Private room,Chungmuro 4(sa)-ga,1,,2,1,54,1,37.562451,126.995114
8215087,27919323,Private room,Chungmuro 4(sa)-ga,2,,7,1,131,1,37.562421,126.996306
6093679,31427351,Private room,Namsan-dong 2(i)-ga,40,4.5,2,1,45,1,37.560436,126.985616
14792140,92368906,Private room,Hoehyeon-dong 1(il)-ga,0,,2,1,67,1,37.557952,126.981489
13848829,17062437,Private room,Hoehyeon-dong 1(il)-ga,1,,2,1,52,,37.557296,126.980377
522269,1965551,Private room,Namsan-dong 2(i)-ga,3,5,3,1,98,1,37.558369,126.985683
11332829,58826452,Private room,Namchang-dong,2,,3,1,75,1,37.556293,126.977042
3963385,19666839,Private room,Sogong-dong,13,4.5,1,1,37,1,37.563077,126.978925
522285,1965551,Private room,Namsan-dong 2(i)-ga,0,,2,1,77,1,37.55805,126.986355
8946568,46435194,Private room,Namsan-dong 2(i)-ga,2,,4,1,108,1,37.558754,126.986657
9689279,48573475,Private room,Hoehyeon-dong 1(il)-ga,1,,2,1,54,1,37.558342,126.981703
3381879,15446737,Private room,Hoehyeon-dong 1(il)-ga,2,,2,1,37,1,37.557114,126.980656
11332903,58826452,Private room,Namchang-dong,1,,4,1,94,1,37.556176,126.97859
512515,1965551,Private room,Namsan-dong 2(i)-ga,2,,3,1,98,1,37.559772,126.985325
9943987,51032616,Private room,Namsan-dong 1(il)-ga,1,,2,1,61,1,37.558849,126.984552
6577759,34334442,Private room,Namsan-dong 2(i)-ga,2,,2,1,52,1,37.558613,126.98484
3032608,15446737,Private room,Hoehyeon-dong 1(il)-ga,43,4.5,2,1,37,1,37.558828,126.982013
6379558,8016467,Private room,Namsan-dong 2(i)-ga,0,,6,1,140,1,37.558174,126.986115
3335345,15446737,Private room,Hoehyeon-dong 1(il)-ga,40,4.5,2,1,46,1,37.558095,126.981658
3381098,15446737,Private room,Hoehyeon-dong 1(il)-ga,4,4.5,4,1,66,1,37.557241,126.981407
4390709,19225813,Private room,Namsan-dong 2(i)-ga,3,4.5,4,1,101,1,37.559282,126.98626
14830159,92368906,Private room,Namsan-dong 2(i)-ga,0,,2,1,52,1,37.559944,126.98667
3900646,19552957,Private room,Yejang-dong,15,4.5,4,1,79,1,37.558109,126.98557
4390592,19225813,Private room,Namsan-dong 1(il)-ga,1,,2,1,59,1,37.559079,126.984002
522307,1965551,Private room,Namsan-dong 2(i)-ga,0,,2,1,57,1,37.558255,126.985185
3168048,16069632,Private room,Namsan-dong 1(il)-ga,9,4,2,1,44,1,37.559872,126.985153
4390655,19225813,Private room,Namsan-dong 1(il)-ga,4,5,3,1,75,1,37.558404,126.984309
10457784,16069632,Private room,Namsan-dong 2(i)-ga,0,,2,1,50,1,37.559147,126.986131
1841178,9605913,Private room,Hoehyeon-dong 2(i)-ga,1,,2,1,61,1,37.559205,126.98346
3210236,16069632,Private room,Namsan-dong 1(il)-ga,16,4.5,3,1,57,1,37.558885,126.984151
4390628,19225813,Private room,Namsan-dong 1(il)-ga,5,5,3,1,67,1,37.558629,126.984378
15119602,35924227,Private room,Hoehyeon-dong 1(il)-ga,0,,4,1,61,1,37.557306,126.98449
8924184,46435194,Private room,Namsan-dong 3(sam)-ga,5,4,3,1,74,1,37.559299,126.986658
3186731,16069632,Private room,Namsan-dong 1(il)-ga,20,4,2,1,44,1,37.558995,126.984243
1980767,9605913,Private room,Hoehyeon-dong 2(i)-ga,0,,3,1,75,1,37.557593,126.98408
14790335,92368906,Private room,Namsan-dong 2(i)-ga,0,,2,1,42,1,37.559965,126.985718
6545420,15446737,Private room,Hoehyeon-dong 1(il)-ga,29,4.5,2,1,37,1,37.557797,126.98161
10061341,51628054,Private room,Yejang-dong,1,,3,1,84,1,37.558096,126.985616
14889748,82987026,Private room,Namsan-dong 2(i)-ga,0,,4,1,56,1,37.558415,126.985863
8927006,46435194,Private room,Namsan-dong 2(i)-ga,2,,2,1,57,1,37.558053,126.986675
2760703,8016467,Private room,Yejang-dong,2,,2,1,56,1,37.557335,126.985893
3668418,15446737,Private room,Hoehyeon-dong 1(il)-ga,22,4.5,2,1,46,1,37.55777,126.981852
393100,1965551,Private room,Namsan-dong 2(i)-ga,12,5,2,1,67,2,37.557915,126.984872
6380124,8016467,Private room,Namsan-dong 2(i)-ga,2,,3,1,82,1,37.559685,126.986284
10391266,53498107,Private room,Yejang-dong,0,,2,1,66,3,37.557807,126.98551
1841746,9605913,Private room,Namsan-dong 1(il)-ga,3,4.5,2,1,59,1,37.55784,126.984296
4371640,5529295,Private room,Oksu-dong,2,,2,1,41,2,37.543657,127.016473
3918223,20297899,Private room,Oksu-dong,18,5,1,1,41,3,37.543374,127.018075
11445003,52916771,Private room,Hannam-dong,0,,1,1,37,1,37.540348,127.004416
15042069,5171840,Private room,Sindang-dong,0,,2,1,45,3,37.546436,127.007989
11159335,26382913,Private room,Oksu-dong,0,,1,1,42,1,37.541848,127.01302
4960880,7735193,Private room,Chungmuro 5(o)-ga,3,4.5,2,1,42,1,37.563672,127.001469
3241802,13668159,Private room,Sindang-dong,0,,1,1,27,4,37.563408,127.024026
7279352,22837996,Private room,Jangchung-dong 1(il)-ga,38,4.5,3,1,30,2,37.559425,127.008802
11498691,8765467,Private room,Sindang-dong,1,,3,1,28,1,37.562477,127.016444
6158667,30242383,Private room,Sindang-dong,9,4.5,1,1,24,1,37.55046,127.0078
2436293,10232715,Private room,Jangchung-dong 2(i)-ga,0,,2,1,48,2,37.560179,127.005263
5743044,13588897,Private room,Sindang-dong,0,,2,1,46,2,37.549978,127.009586
12193266,65546476,Private room,Geumho-dong 3(sam)-ga,0,,2,1,46,1,37.550903,127.016938
1646659,8738398,Private room,Sindang-dong,0,,2,1,41,1,37.55496,127.011865
11025850,57078919,Private room,Gwanghui-dong 2(i)-ga,0,,3,1,143,1,37.563131,127.007979
12580864,61473122,Private room,Sindang-dong,1,,2,1,33,2,37.560783,127.015547
11045186,57078919,Private room,Gwanghui-dong 2(i)-ga,0,,5,1,194,1,37.563563,127.006692
11044562,57078919,Private room,Jangchung-dong 1(il)-ga,0,,5,1,202,1,37.56344,127.006722
11631350,49305191,Private room,Jangchung-dong 1(il)-ga,0,,4,1,59,1,37.562188,127.007747
11026060,57078919,Private room,Jangchung-dong 1(il)-ga,0,,4,1,126,1,37.562758,127.008409
13417431,75491849,Private room,Ssangnim-dong,0,,2,1,56,1,37.562845,127.005878
5593304,29000321,Private room,Sindang-dong,0,,4,1,84,2,37.549927,127.00674
14309182,30312308,Private room,Geumho-dong 1(il)-ga,0,,2,1,144,3,37.555495,127.024285
11045744,57078919,Private room,Gwanghui-dong 2(i)-ga,0,,4,1,210,1,37.563408,127.008042
4320588,17255262,Private room,Sindang-dong,0,,2,1,82,1,37.558105,127.019055
12178900,20861774,Private room,Jangchung-dong 1(il)-ga,0,,2,1,37,1,37.561117,127.008877
11611330,61473122,Private room,Sindang-dong,5,5,2,1,28,1,37.56108,127.01585
11649720,56522666,Private room,Geumho-dong 2(i)-ga,0,,1,1,30,1,37.550528,127.02436
13417356,75491849,Private room,Ssangnim-dong,0,,2,1,56,1,37.562526,127.006427
7425871,38898166,Private room,Sindang-dong,0,,1,1,46,1,37.560256,127.0136
1562752,7735193,Private room,Sindang-dong,3,4.5,2,1,44,1,37.560403,127.012379
1440179,7735193,Private room,Sindang-dong,1,,2,1,38,1,37.562367,127.014282
1007912,5543431,Private room,Sindang-dong,0,,2,1,57,1,37.558475,127.013719
11875733,15446737,Private room,Hoehyeon-dong 1(il)-ga,1,,2,1,46,1,37.557131,126.980561
3186737,16069632,Private room,Hoehyeon-dong 2(i)-ga,34,4,2,1,44,1,37.558271,126.983702
8871669,46435194,Private room,Namsan-dong 2(i)-ga,5,4,2,1,57,1,37.557815,126.985816
13416849,76439720,Private room,Chungmuro 2(i)-ga,5,4.5,2,1,42,,37.561115,126.985538
12720856,14256568,Private room,yongsan-dong  2(i)-ga,2,,2,1,24,5,37.535421,126.986917
10060906,51628054,Private room,Namsan-dong 2(i)-ga,2,,2,1,56,1,37.558259,126.9849
5572885,25778613,Private room,Hoehyeon-dong 1(il)-ga,3,4.5,2,1,83,1,37.556777,126.98047
14076905,15446737,Private room,Hoehyeon-dong 1(il)-ga,0,,4,1,66,,37.558685,126.981462
14790763,92057677,Private room,Chungmuro 2(i)-ga,0,,4,1,127,1,37.562562,126.98946
5461269,24124420,Private room,Itaewon-dong,4,3.5,2,1,52,1,37.53823,126.989719
492886,2435780,Private room,Itaewon-dong,58,4.5,2,1,62,2,37.534169,126.991939
1841604,9605913,Private room,Namsan-dong 1(il)-ga,9,5,2,1,59,1,37.559313,126.98479
11911043,15446737,Private room,Hoehyeon-dong 1(il)-ga,12,5,2,1,37,1,37.559073,126.980206
4173737,16069632,Private room,Namsan-dong 2(i)-ga,14,4.5,3,1,57,2,37.558705,126.984954
4390518,19225813,Private room,Hoehyeon-dong 3(sam)-ga,26,4.5,2,1,50,1,37.559729,126.984063
8401502,21745856,Private room,Huam-dong,0,,1,1,61,1,37.546221,126.980311
14458746,82987026,Private room,Yejang-dong,1,,1,1,25,2,37.556695,126.98546
4903649,25245338,Private room,Pildong 2(i)-ga,0,,3,1,74,1,37.559519,126.992828
7424917,38891786,Private room,Yongsan-dong 1(il)-ga,3,4.5,2,1,42,1,37.534643,126.975948
10235541,5367627,Private room,Huam-dong,0,,2,1,56,2,37.551727,126.978595
8235090,43310755,Private room,Chungmuro 2(i)-ga,10,5,4,1,92,1,37.561437,126.98743
14474685,85223020,Private room,Dongja-dong,0,,1,1,36,1,37.552743,126.975178
13914845,42958231,Private room,Dongja-dong,0,,1,1,40,1,37.552551,126.975077
13853037,17062437,Private room,Hoehyeon-dong 2(i)-ga,1,,2,1,56,,37.559116,126.981885
6051094,30882975,Private room,Chungmuro 1(il)-ga,14,4.5,2,1,52,1,37.561751,126.984293
14829071,92368906,Private room,Namsan-dong 2(i)-ga,0,,1,1,46,1,37.558694,126.987038
13853106,17062437,Private room,Hoehyeon-dong 1(il)-ga,1,,2,1,56,,37.557062,126.980409
9550608,24714093,Private room,Hoehyeon-dong 1(il)-ga,0,,2,1,66,1,37.559287,126.979637
11025608,57078919,Private room,Jangchung-dong 1(il)-ga,0,,3,1,126,1,37.562734,127.006937
11332779,58826452,Private room,Namchang-dong,2,,3,1,75,1,37.556315,126.977894
10059578,20681913,Private room,Namsan-dong 2(i)-ga,3,4.5,2,1,48,1,37.558775,126.985337
7426158,38898166,Private room,Sindang-dong,1,,2,1,56,1,37.558679,127.012598
379521,1905813,Private room,Jangchung-dong 1(il)-ga,51,5,4,1,42,2,37.562178,127.009313
9550366,24714093,Private room,Hoehyeon-dong 1(il)-ga,0,,2,1,66,1,37.557948,126.981183
10155927,5367627,Private room,Huam-dong,0,,1,1,37,2,37.551437,126.978643
10664840,29831235,Private room,yongsan-dong  2(i)-ga,7,5,2,1,41,2,37.546464,126.983274
10155350,5367627,Private room,Huam-dong,0,,2,1,61,1,37.551027,126.977711
4514669,23360080,Private room,Itaewon-dong,6,4.5,2,1,56,1,37.534417,126.992132
8248250,43310755,Private room,Namhak-dong,0,,4,1,93,1,37.56112,126.990612
6369488,15370021,Private room,Itaewon-dong,0,,2,1,75,1,37.533909,126.994679
11664910,61911940,Private room,Cheongdam-dong,2,,1,1,27,1,37.524958,127.048702
2186048,9673375,Private room,Yeoksam-dong,3,4.5,2,1,101,1,37.504271,127.027881
13218511,23955798,Private room,Yeoksam-dong,0,,4,1,185,1,37.502036,127.028921
14311274,57470548,Private room,Samseong-dong,0,,2,1,52,2,37.518034,127.062531
14113033,85035021,Private room,Nonhyeon-dong,1,,2,1,46,1,37.515204,127.039857
12074301,37861298,Private room,Yeoksam-dong,1,,1,1,28,10,37.497811,127.041211
7249992,37962661,Private room,Yeoksam-dong,3,5,1,1,59,1,37.502728,127.040584
13763057,11525463,Private room,Yeoksam-dong,1,,3,1,81,,37.499122,127.04698
13180887,23955798,Private room,Yeoksam-dong,0,,2,1,157,1,37.500916,127.0274
14690657,74040280,Private room,Yeoksam-dong,1,,3,1,26,1,37.504719,127.039496
11202220,58304610,Private room,Yeoksam-dong,0,,3,1,78,1,37.495861,127.033797
1694317,8949296,Private room,Cheongdam-dong,14,5,2,1,57,1,37.526727,127.053524
13242448,74417425,Private room,Yeoksam-dong,1,,2,1,66,1,37.50188,127.027486
1370870,7309469,Private room,Cheongdam-dong,4,4,3,1,79,1,37.527238,127.05377
8433199,38626584,Private room,Jamsil-dong,0,,1,1,31,1,37.512745,127.077332
4153222,5778993,Private room,Nonhyeon-dong,0,,2,1,75,14,37.514588,127.031263
12551281,62045750,Private room,Daechi-dong,0,,5,1,150,2,37.502331,127.055665
4790125,24396047,Private room,Nonhyeon-dong,23,4.5,4,1,36,2,37.506965,127.03018
3482235,7309469,Private room,Cheongdam-dong,0,,2,1,59,1,37.526109,127.050811
8661311,44471057,Private room,Jamsil-dong,1,,2,1,46,1,37.506007,127.073206
11743845,62482698,Private room,Yeoksam-dong,1,,1,1,56,2,37.497088,127.032016
13379483,65491762,Private room,Samseong-dong,0,,1,1,39,1,37.513724,127.047317
14599838,90582092,Private room,Yeoksam-dong,0,,2,1,82,1,37.503189,127.040382
14544763,9196851,Private room,Nonhyeon-dong,0,,6,1,93,1,37.511421,127.039997
11461602,58413780,Private room,Yeoksam-dong,0,,2,1,234,1,37.507763,127.039761
14537390,22305748,Private room,Samseong-dong,0,,2,1,37,2,37.507018,127.054248
11280678,58413780,Private room,Nonhyeon-dong,0,,2,1,234,1,37.507234,127.030909
8071347,17281872,Private room,Samseong-dong,0,,2,1,79,1,37.508872,127.054291
11680460,62045750,Private room,Daechi-dong,0,,3,1,122,2,37.503649,127.053159
13176151,65491762,Private room,Samseong-dong,3,5,1,1,36,,37.511901,127.046225
14143478,85402343,Private room,Samseong-dong,0,,5,1,258,1,37.512335,127.054026
4753111,24221128,Private room,Samseong-dong,29,5,3,1,77,1,37.519089,127.063275
12101839,17281872,Private room,Samseong-dong,0,,2,1,79,1,37.507842,127.052866
5165018,11207653,Private room,Samseong-dong,9,5,3,1,90,1,37.510676,127.054284
14507212,89622125,Private room,Samseong-dong,1,,2,1,67,1,37.507926,127.059666
7338691,38448261,Private room,Samseong-dong,1,,2,1,75,1,37.508041,127.051319
11243811,58645931,Private room,Yeoksam-dong,1,,1,1,46,1,37.504992,127.042826
11263675,55348732,Private room,Samseong-dong,1,,1,1,33,1,37.506458,127.049339
11332431,58826452,Private room,Namchang-dong,1,,2,1,66,1,37.555747,126.978263
7279681,22837996,Private room,Sindang-dong,39,4.5,2,1,30,1,37.560099,127.009754
1980614,9605913,Private room,Hoehyeon-dong 2(i)-ga,3,4.5,1,1,42,1,37.558993,126.983039
5524649,25778613,Private room,Hoehyeon-dong 1(il)-ga,9,4,2,1,74,1,37.558081,126.979015
3186740,16069632,Private room,Namsan-dong 1(il)-ga,46,4.5,2,1,36,1,37.560648,126.98494
1040167,5570380,Private room,Yongsan-dong 1(il)-ga,65,4.5,2,1,42,1,37.545461,126.97826
12332539,66558074,Private room,Hannam-dong,1,,1,1,41,1,37.543226,127.000892
12347375,64586502,Private room,Jangchung-dong 2(i)-ga,2,,2,1,26,1,37.561027,127.003044
11332717,58826452,Private room,Hoehyeon-dong 1(il)-ga,0,,2,1,66,1,37.555778,126.978829
1146762,1824362,Private room,Hoehyeon-dong 1(il)-ga,30,5,6,1,206,1,37.557689,126.982397
13928682,34501971,Private room,yongsan-dong  2(i)-ga,3,5,2,1,26,2,37.542721,126.98742
11089567,32378654,Private room,Itaewon-dong,0,,2,1,67,1,37.532683,126.991872
8908607,46435194,Private room,Namsan-dong 3(sam)-ga,4,4.5,1,1,45,1,37.559503,126.987316
7722674,40554642,Private room,Huam-dong,13,5,2,1,53,2,37.550139,126.977327
14748652,91918364,Private room,Namsan-dong 2(i)-ga,6,5,2,1,46,1,37.559066,126.985388
9579074,21745856,Private room,Huam-dong,0,,1,1,61,1,37.548082,126.97963
773117,4079474,Private room,Itaewon-dong,57,5,2,1,41,3,37.535737,126.989925
12347371,64586502,Private room,Jangchung-dong 2(i)-ga,2,,2,1,26,1,37.561742,127.004361
14491783,22703220,Private room,Hannam-dong,1,,2,1,61,1,37.535513,126.999098
12040702,49305191,Private room,Jangchung-dong 1(il)-ga,8,5,3,1,50,1,37.563378,127.007284
6904257,30882975,Private room,Hoehyeon-dong 3(sam)-ga,8,5,2,1,42,1,37.560331,126.98369
9174715,19225813,Private room,Yejang-dong,16,5,1,1,33,1,37.558269,126.985682
5950771,30882975,Private room,Chungmuro 1(il)-ga,2,,3,1,57,1,37.561294,126.984347
3186725,16069632,Private room,Namsan-dong 2(i)-ga,15,4,2,1,48,1,37.558463,126.985499
6417922,24124420,Private room,Itaewon-dong,2,,2,1,52,1,37.539694,126.989425
10457115,16069632,Private room,Namsan-dong 2(i)-ga,6,5,2,1,50,1,37.560178,126.986079
13852932,17062437,Private room,Hoehyeon-dong 1(il)-ga,5,5,2,1,56,,37.559297,126.980158
13851203,17062437,Private room,Hoehyeon-dong 1(il)-ga,1,,2,1,52,,37.558041,126.980273
1043588,5570380,Private room,Yongsan-dong 1(il)-ga,91,4.5,1,1,33,1,37.545307,126.977999
13288061,38657107,Private room,Dongja-dong,2,,1,1,24,1,37.551933,126.974879
5948457,30882975,Private room,Myeong-dong 2(i)-ga,27,4.5,2,1,52,1,37.562026,126.984358
8397555,43663625,Private room,Namsan-dong 2(i)-ga,15,4,1,1,36,1,37.560108,126.986533
12347381,64586502,Private room,Jangchung-dong 2(i)-ga,1,,2,1,28,1,37.560021,127.00263
10255597,11082400,Private room,Hoehyeon-dong 2(i)-ga,6,5,2,1,56,1,37.557416,126.984052
9580390,21745856,Private room,Huam-dong,5,4.5,2,1,79,1,37.548043,126.978883
4387059,19225813,Private room,Namsan-dong 2(i)-ga,19,5,1,1,42,1,37.559179,126.986255
15091454,35924227,Private room,Hoehyeon-dong 2(i)-ga,0,,3,1,42,1,37.557535,126.983753
5355320,27182335,Private room,Chungmuro 4(sa)-ga,46,5,2,1,46,1,37.562269,126.995377
7756910,40554642,Private room,Huam-dong,8,5,1,1,37,2,37.55079,126.979298
12294064,65692242,Private room,Huam-dong,2,,1,1,48,1,37.551467,126.97656
5098282,24781208,Private room,yongsan-dong  2(i)-ga,9,5,2,1,56,1,37.543906,126.9832
14495528,22703220,Private room,Hannam-dong,1,,1,1,52,1,37.53746,126.999755
11910977,15446737,Private room,Hoehyeon-dong 1(il)-ga,2,,2,1,37,1,37.558274,126.981681
5099033,24781208,Private room,yongsan-dong  2(i)-ga,43,5,1,1,37,1,37.54342,126.982742
11558575,60701001,Private room,Itaewon-dong,12,5,1,1,42,1,37.538078,126.991072
10147410,20681913,Private room,Yejang-dong,14,5,2,1,44,1,37.558004,126.985806
4834594,24853486,Private room,Pildong 2(i)-ga,1,,2,1,47,1,37.559427,126.995634
14828385,92368906,Private room,Namsan-dong 2(i)-ga,0,,2,1,61,1,37.5589,126.986325
2102875,10706425,Private room,yongsan-dong  2(i)-ga,0,,1,1,33,3,37.551123,126.988565
14059417,52835156,Private room,yongsan-dong  2(i)-ga,1,,4,1,84,,37.542945,126.9861
13951154,52835156,Private room,yongsan-dong  2(i)-ga,5,5,3,1,55,,37.543793,126.986716
8523438,11283068,Private room,Itaewon-dong,4,5,3,1,94,1,37.540733,126.995233
2748189,14059196,Private room,Jangchung-dong 2(i)-ga,16,4.5,2,1,38,2,37.5529,126.997324
14059808,52835156,Private room,yongsan-dong  2(i)-ga,2,,2,1,46,,37.542426,126.987738
4338751,20313377,Private room,Sindang-dong,9,5,1,1,21,5,37.553136,127.00627
2748033,14059196,Private room,Jangchung-dong 2(i)-ga,5,4.5,2,1,38,2,37.553731,126.996887
14060390,52835156,Private room,yongsan-dong  2(i)-ga,2,,2,1,46,,37.542576,126.988147
8545408,11283068,Private room,Itaewon-dong,4,5,2,1,84,1,37.540304,126.994588
12391181,37148751,Private room,Itaewon-dong,8,4.5,2,1,82,1,37.540376,126.992091
5399334,13209637,Private room,Itaewon-dong,10,4,2,1,75,2,37.542881,126.991017
13837121,9129280,Private room,Jayang-dong,0,,1,1,26,,37.53266,127.073896
1429408,1132600,Private room,Jayang-dong,3,5,2,1,28,1,37.532841,127.073067
9120463,15979981,Private room,Apgujeong-dong,3,3.5,1,1,24,2,37.529476,127.038618
9334514,48447771,Private room,Jayang-dong,2,,2,1,36,1,37.531607,127.067123
8195678,27871430,Private room,Majang-dong,1,,2,1,52,3,37.562937,127.04126
8761938,18552835,Private room,Majang-dong,2,,5,1,24,1,37.562971,127.042052
13944119,8223730,Private room,Eungbong-dong,0,,1,1,19,1,37.551863,127.033039
14196955,82673528,Private room,Jayang-dong,1,,2,1,37,1,37.540189,127.066925
14244887,86678001,Private room,Hwayang-dong,2,,1,1,19,1,37.543776,127.06695
1233359,5839373,Private room,Jayang-dong,2,,2,1,52,2,37.531576,127.072089
237451,1245014,Private room,Eungbong-dong,0,,1,1,52,7,37.55306,127.035399
237431,1245014,Private room,Eungbong-dong,0,,2,1,52,7,37.552485,127.034811
13420968,59693000,Private room,Apgujeong-dong,0,,1,1,52,1,37.533347,127.028074
8176352,43149736,Private room,Majang-dong,2,,1,1,46,3,37.56297,127.041099
7994808,42200007,Private room,Haengdang-dong,0,,2,1,61,1,37.556924,127.043696
15211761,46923917,Private room,Hwayang-dong,0,,1,1,19,7,37.543352,127.066047
8463674,27618690,Private room,Jayang-dong,0,,1,1,19,2,37.533636,127.067079
902831,4826038,Private room,Haengdang-dong,0,,1,1,56,7,37.558956,127.030562
1067269,5872759,Private room,Hwayang-dong,11,5,2,1,61,1,37.547395,127.070036
